 sampling:128, subject:ethan                                                                           , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, units:emotiv,,,,,,,,,
3411.794678,3673.333252,3317.94873,4019.487061,3762.05127,4151.794922,4208.205078,4200,3663.076904,3452.820313,3690.769043,3389.743408,3732.307617,4003.076904
3423.076904,3678.974365,3329.230713,4020,3785.640869,4149.743652,4209.230469,4201.538574,3665.640869,3459.487061,3688.205078,3403.076904,3741.025635,4009.743408
3445.640869,3690.769043,3348.205078,4028.717773,3804.615234,4151.281738,4207.692383,4207.692383,3674.358887,3470.256348,3689.743408,3432.820313,3759.487061,4016.923096
3452.820313,3694.871826,3354.871826,4028.205078,3802.563965,4153.846191,4208.717773,4207.179199,3667.179443,3466.153809,3689.230713,3443.5896,3762.563965,4012.820313
3447.179443,3697.435791,3354.358887,4024.102539,3798.461426,4151.794922,4207.179199,4205.641113,3662.05127,3462.563965,3690.256348,3442.563965,3762.563965,4009.743408
3447.179443,3704.102539,3357.435791,4027.179443,3805.128174,4153.333008,4205.12793,4208.717773,3662.563965,3461.025635,3690.769043,3444.102539,3767.179443,4009.743408
3465.640869,3721.53833,3366.666504,4032.307617,3821.025635,4156.922852,4207.692383,4203.589844,3674.358887,3469.743408,3696.923096,3456.923096,3776.923096,4013.845947
3462.05127,3712.820313,3361.025635,4026.153809,3803.076904,4151.794922,4209.230469,4200.512695,3675.897461,3466.153809,3693.845947,3456.923096,3765.128174,4009.230713
3446.153809,3688.717773,3351.281982,4019.487061,3782.05127,4146.153809,4206.153809,4202.563965,3649.743408,3443.076904,3682.563965,3440,3746.153809,4002.563965
3453.846191,3697.94873,3359.487061,4022.05127,3797.435791,4145.641113,4205.641113,4202.05127,3640.512695,3444.102539,3682.05127,3446.153809,3755.384521,4004.102539
3462.563965,3715.897461,3370.769043,4023.076904,3808.205078,4145.12793,4204.102539,4200.512695,3666.666504,3466.666504,3684.615234,3470.769043,3766.153809,4008.205078
3464.615234,3722.563965,3382.563965,4023.076904,3820.512695,4145.12793,4203.589844,4202.563965,3682.05127,3478.974365,3675.897461,3478.974365,3766.153809,4014.358887
3470.769043,3724.615234,3387.692139,4024.102539,3834.358887,4146.666504,4208.717773,4201.025391,3668.717773,3481.53833,3664.102539,3476.410156,3769.743408,4017.435791
3468.205078,3710.256348,3378.461426,4018.974365,3810.256348,4142.563965,4209.743652,4201.025391,3654.871826,3480.512695,3657.435791,3480.512695,3766.153809,4007.179443
3454.358887,3692.820313,3365.640869,4011.794678,3787.692139,4136.922852,4205.641113,4200.512695,3641.53833,3455.897461,3652.307617,3472.820313,3747.692139,3996.410156
3477.435791,3726.666504,3389.743408,4020,3830.256348,4140,4204.615234,4198.461426,3652.820313,3462.05127,3661.53833,3492.307617,3766.153809,4010.769043
3491.281982,3744.615234,3406.153809,4023.5896,3841.025635,4143.589844,4206.666504,4198.974121,3659.487061,3471.794678,3661.025635,3514.358887,3783.076904,4017.435791
3474.871826,3717.435791,3390.256348,4014.358887,3808.205078,4142.05127,4207.179199,4201.025391,3644.102539,3449.743408,3638.974365,3498.461426,3763.5896,4006.666504
3479.487061,3714.358887,3386.153809,4011.281982,3807.179443,4137.94873,4208.717773,4201.538574,3641.025635,3446.666504,3627.179443,3481.53833,3758.974365,4003.5896
3509.743408,3742.05127,3409.743408,4017.94873,3825.128174,4138.461426,4208.717773,4202.05127,3661.025635,3478.974365,3638.974365,3508.717773,3786.666504,4012.820313
3513.333252,3747.179443,3420.512695,4018.461426,3819.487061,4138.974121,4207.692383,4203.07666,3665.640869,3480.512695,3639.487061,3527.692139,3793.845947,4008.717773
3507.179443,3742.563965,3421.025635,4017.94873,3819.487061,4136.922852,4206.153809,4200.512695,3667.179443,3469.743408,3629.743408,3527.692139,3788.205078,4001.025635
3504.102539,3735.897461,3417.94873,4018.461426,3824.615234,4136.410156,4206.153809,4199.487305,3670.769043,3472.307617,3627.179443,3527.692139,3783.076904,4002.563965
3518.974365,3749.743408,3432.307617,4021.53833,3840,4140,4208.205078,4200,3677.94873,3488.717773,3638.461426,3541.025635,3796.410156,4018.461426
3521.53833,3755.897461,3434.871826,4017.435791,3836.410156,4138.461426,4209.230469,4200,3671.281982,3491.281982,3632.307617,3538.461426,3796.923096,4011.281982
3499.487061,3733.845947,3412.307617,4005.640869,3804.102539,4130.769043,4207.179199,4199.487305,3649.230713,3470.256348,3614.358887,3521.53833,3776.923096,3990.256348
3493.333252,3728.205078,3403.5896,4003.076904,3800.512695,4132.820313,4204.615234,4199.487305,3643.5896,3454.871826,3611.281982,3520.512695,3772.820313,3990.769043
3513.845947,3751.794678,3424.102539,4011.794678,3838.974365,4140,4207.179199,4201.025391,3662.05127,3473.845947,3615.897461,3539.487061,3789.230713,4008.717773
3516.923096,3746.666504,3430.256348,4011.281982,3842.05127,4134.358887,4210.256348,4201.025391,3651.281982,3478.974365,3607.692139,3542.05127,3784.102539,4004.102539
3515.897461,3730.256348,3424.102539,4001.53833,3812.820313,4128.205078,4209.743652,4199.487305,3626.666504,3458.461426,3597.94873,3533.333252,3773.333252,3990.769043
3549.230713,3761.025635,3449.743408,4007.692139,3833.333252,4134.358887,4206.153809,4200,3655.897461,3480,3609.743408,3565.128174,3807.179443,4007.179443
3560.512695,3779.487061,3464.615234,4014.358887,3850.769043,4136.922852,4203.589844,4200,3687.692139,3502.563965,3621.53833,3593.845947,3828.717773,4018.461426
3545.128174,3769.743408,3458.974365,4009.743408,3829.230713,4130.769043,4204.102539,4198.461426,3677.435791,3488.717773,3620.512695,3586.153809,3817.94873,4010.256348
3544.615234,3771.281982,3461.53833,4008.205078,3830.769043,4130.769043,4208.717773,4199.487305,3674.871826,3488.205078,3622.563965,3585.128174,3822.05127,4014.358887
3554.871826,3781.53833,3471.281982,4015.897217,3855.384521,4134.871582,4209.230469,4198.974121,3694.358887,3511.794678,3635.897461,3607.179443,3844.615234,4026.666504
3542.563965,3767.179443,3458.974365,4010.256348,3843.076904,4130.256348,4204.615234,4197.94873,3677.94873,3495.897461,3628.717773,3597.435791,3833.333252,4010.256348
3531.281982,3760.512695,3450.769043,4002.563965,3824.615234,4126.153809,4204.615234,4196.922852,3661.025635,3470.256348,3609.230713,3579.487061,3811.794678,3997.94873
3523.5896,3761.025635,3451.794678,4000,3821.025635,4125.641113,4206.666504,4194.871582,3664.615234,3460,3600.512695,3580.512695,3804.102539,4003.076904
3516.923096,3754.358887,3448.717773,3997.435791,3818.461426,4126.666504,4205.12793,4195.384277,3656.923096,3453.846191,3600.512695,3579.487061,3800,4001.53833
3529.230713,3762.563965,3458.974365,4000.512695,3823.5896,4126.666504,4205.641113,4199.487305,3647.692139,3463.5896,3603.076904,3582.05127,3806.153809,4001.025635
3542.563965,3774.871582,3480.512695,4004.615234,3832.307617,4121.025391,4206.666504,4198.974121,3653.333252,3477.435791,3609.230713,3601.53833,3821.53833,4006.153809
3510.769043,3742.05127,3459.487061,3989.743408,3797.435791,4113.846191,4205.12793,4197.94873,3627.692139,3440,3595.897461,3584.615234,3793.333252,3984.102539
3506.153809,3741.025635,3454.871826,3986.153809,3791.794678,4120.512695,4204.102539,4200.512695,3618.461426,3422.563965,3590.256348,3574.871826,3783.5896,3982.563965
3560.512695,3799.487061,3508.205078,4008.717773,3845.640869,4130.256348,4204.615234,4197.94873,3654.358887,3471.794678,3615.897461,3613.845947,3832.307617,4017.435791
3591.794678,3823.076904,3538.461426,4015.384521,3862.05127,4127.692383,4206.666504,4193.333008,3663.5896,3502.05127,3629.230713,3634.358887,3860,4025.640869
3567.692139,3791.281982,3510.769043,3998.974365,3822.563965,4123.07666,4208.205078,4198.461426,3638.974365,3483.076904,3613.333252,3611.794678,3835.897461,4000
3545.640869,3776.410156,3495.897461,3995.897217,3813.845947,4123.589844,4206.153809,4203.07666,3631.794678,3471.281982,3604.102539,3601.025635,3827.692139,3994.358887
3543.5896,3782.563965,3504.102539,4000,3833.845947,4124.615234,4203.07666,4196.410156,3635.897461,3471.281982,3600,3600.512695,3835.384521,3997.94873
3555.897461,3790.256348,3510.256348,3998.974365,3834.871582,4126.153809,4204.615234,4192.307617,3645.640869,3478.974365,3601.025635,3606.153809,3830.769043,3998.461426
3570.769043,3798.974365,3522.05127,3998.974365,3832.820313,4125.641113,4207.179199,4194.358887,3654.358887,3495.897461,3613.845947,3625.640869,3835.897461,4008.205078
3558.974365,3783.076904,3515.384521,3994.871582,3827.179443,4122.563965,4207.692383,4194.871582,3631.281982,3485.128174,3604.615234,3618.974365,3832.307617,4001.53833
3550.769043,3767.692139,3507.179443,3989.230713,3817.94873,4119.487305,4207.179199,4192.820313,3614.358887,3476.410156,3589.230713,3605.640869,3820.512695,3986.666504
3553.333252,3764.102539,3509.230713,3984.615234,3806.153809,4116.922852,4205.12793,4194.358887,3620,3477.435791,3593.845947,3608.717773,3811.794678,3984.102539
3555.384521,3770.769043,3515.384521,3983.076904,3806.153809,4116.410156,4203.589844,4195.384277,3629.743408,3479.487061,3603.076904,3614.871826,3813.845947,3991.281982
3553.845947,3776.923096,3514.871826,3983.076904,3804.615234,4116.922852,4202.05127,4195.384277,3629.743408,3484.615234,3599.487061,3610.256348,3816.923096,3995.897217
3571.281982,3785.640869,3525.640869,3985.640869,3809.230713,4114.871582,4204.615234,4194.358887,3629.230713,3505.128174,3607.179443,3618.974365,3832.820313,4006.153809
3583.5896,3788.717773,3535.384521,3986.153809,3816.410156,4114.358887,4205.641113,4192.307617,3626.153809,3513.333252,3613.845947,3626.666504,3842.563965,4004.102539
3586.666504,3797.94873,3542.05127,3989.743408,3821.025635,4116.410156,4199.487305,4193.333008,3641.025635,3517.94873,3620,3638.974365,3846.153809,3996.923096
3567.692139,3787.179443,3529.230713,3982.563965,3802.05127,4114.358887,4198.461426,4195.384277,3634.358887,3497.435791,3617.94873,3631.281982,3833.845947,3985.128174
3555.384521,3774.871582,3520,3972.307617,3808.205078,4114.871582,4205.641113,4195.384277,3612.307617,3475.384521,3604.102539,3614.871826,3825.128174,3983.5896
3557.94873,3777.94873,3526.666504,3975.384521,3827.179443,4116.922852,4210.256348,4193.333008,3615.897461,3482.05127,3599.487061,3622.05127,3828.717773,3988.205078
3563.5896,3777.94873,3532.820313,3977.94873,3815.384521,4116.410156,4207.692383,4192.820313,3627.179443,3491.281982,3613.845947,3641.025635,3835.897461,3993.845947
3571.281982,3775.384521,3535.384521,3974.871582,3809.230713,4114.358887,4205.12793,4192.307617,3622.05127,3490.256348,3618.461426,3644.102539,3839.487061,3993.333252
3578.974365,3791.794678,3548.205078,3980,3826.153809,4116.410156,4203.07666,4190.769043,3620.512695,3499.487061,3610.769043,3645.640869,3842.05127,3993.333252
3575.897461,3796.923096,3554.358887,3984.102539,3816.923096,4116.410156,4202.563965,4190.769043,3612.820313,3496.923096,3608.717773,3645.128174,3833.845947,3993.845947
3582.05127,3788.205078,3554.358887,3978.461426,3810.769043,4110.769043,4205.12793,4191.281738,3605.640869,3493.845947,3614.871826,3645.128174,3829.230713,3996.410156
3603.076904,3794.871582,3569.743408,3980,3832.307617,4108.205078,4207.179199,4190.769043,3621.53833,3521.53833,3619.487061,3663.5896,3841.53833,3999.487061
3600.512695,3793.333252,3576.923096,3982.05127,3829.230713,4109.230469,4204.615234,4190.769043,3618.461426,3523.076904,3612.820313,3670.256348,3838.461426,3991.281982
3592.820313,3786.666504,3572.820313,3977.435791,3810.256348,4110.256348,4197.94873,4192.307617,3604.102539,3498.461426,3604.102539,3660.512695,3826.666504,3982.05127
3594.871826,3786.666504,3571.281982,3974.871582,3806.666504,4110.769043,4197.436035,4192.307617,3616.923096,3496.410156,3603.076904,3658.974365,3823.076904,3982.05127
3597.94873,3791.794678,3581.025635,3976.410156,3819.487061,4112.820313,4203.07666,4191.281738,3630.769043,3513.845947,3611.281982,3664.615234,3825.128174,3990.769043
3594.358887,3783.5896,3578.461426,3972.820313,3823.076904,4108.717773,4206.153809,4190.256348,3602.563965,3506.666504,3611.281982,3653.845947,3818.461426,3990.256348
3613.845947,3796.410156,3589.743408,3978.461426,3832.820313,4107.179199,4205.12793,4190.769043,3597.435791,3512.307617,3613.845947,3669.230713,3836.923096,3995.897217
3629.743408,3815.897461,3615.384521,3986.153809,3842.05127,4112.820313,4205.12793,4192.820313,3622.05127,3537.435791,3618.461426,3696.923096,3858.974365,4004.615234
3623.076904,3814.871582,3614.871826,3982.05127,3837.94873,4111.794922,4206.666504,4189.743652,3626.153809,3541.025635,3610.256348,3688.205078,3847.692139,3999.487061
3610.769043,3802.563965,3589.230713,3973.333252,3822.563965,4105.641113,4206.153809,4186.153809,3615.384521,3521.025635,3599.487061,3664.102539,3822.05127,3991.794678
3617.435791,3811.281982,3592.820313,3976.410156,3834.871582,4105.641113,4204.615234,4189.230469,3615.897461,3521.025635,3608.205078,3674.358887,3832.820313,4002.563965
3624.102539,3812.307617,3603.076904,3977.435791,3845.128174,4105.12793,4205.12793,4191.281738,3609.230713,3530.256348,3614.871826,3683.5896,3846.666504,4003.076904
3622.563965,3798.461426,3598.461426,3972.820313,3832.820313,4101.025391,4201.538574,4190.256348,3606.666504,3526.153809,3609.230713,3677.435791,3841.025635,3993.845947
3620,3802.05127,3600,3973.845947,3827.179443,4101.025391,4197.94873,4190.769043,3611.794678,3516.410156,3607.179443,3676.923096,3837.94873,3993.845947
3620,3817.94873,3609.230713,3976.923096,3839.487061,4105.12793,4202.563965,4186.666504,3614.358887,3521.025635,3614.871826,3682.563965,3841.53833,4000.512695
3619.487061,3811.281982,3606.153809,3975.384521,3845.640869,4105.641113,4209.230469,4184.615234,3618.461426,3533.845947,3615.897461,3683.076904,3840,4002.563965
3641.025635,3815.897461,3623.5896,3979.487061,3854.358887,4105.641113,4206.666504,4189.743652,3636.923096,3555.384521,3611.281982,3697.94873,3854.871582,4011.794678
3661.025635,3832.307617,3641.025635,3980.512695,3857.94873,4105.12793,4200.512695,4190.256348,3641.025635,3556.923096,3606.153809,3704.102539,3864.615234,4006.666504
3657.94873,3832.307617,3631.794678,3975.897217,3848.717773,4102.563965,4199.487305,4187.692383,3630.769043,3536.410156,3608.205078,3697.94873,3853.333252,3997.94873
3667.179443,3843.076904,3639.487061,3982.563965,3863.076904,4104.102539,4203.07666,4190.256348,3634.358887,3545.128174,3621.025635,3713.845947,3865.640869,4014.871582
3682.563965,3861.53833,3654.871826,3988.717773,3889.743408,4109.230469,4209.230469,4191.281738,3639.487061,3566.666504,3626.666504,3725.640869,3880.512695,4032.307617
3673.333252,3851.281982,3645.640869,3980.512695,3882.563965,4105.641113,4208.205078,4187.692383,3636.923096,3567.692139,3623.5896,3715.897461,3869.230713,4027.179443
3663.5896,3827.179443,3633.333252,3974.871582,3853.333252,4096.922852,4203.589844,4189.230469,3626.153809,3551.794678,3618.461426,3708.717773,3861.025635,4020.512695
3677.435791,3834.358887,3646.153809,3979.487061,3854.358887,4097.94873,4202.563965,4193.333008,3626.153809,3555.897461,3621.53833,3721.53833,3872.307617,4026.666504
3680,3845.640869,3653.845947,3981.53833,3867.692139,4104.102539,4205.641113,4188.717773,3632.820313,3567.179443,3622.05127,3730.769043,3874.358887,4032.820313
3696.410156,3858.974365,3665.128174,3987.692139,3879.487061,4103.07666,4206.153809,4184.102539,3645.128174,3584.615234,3631.281982,3742.563965,3884.615234,4045.128174
3701.025635,3849.743408,3656.410156,3982.563965,3875.384521,4096.922852,4204.102539,4185.641113,3634.358887,3580.512695,3629.743408,3732.307617,3876.923096,4040.512695
3680.512695,3827.692139,3634.871826,3971.794678,3866.153809,4096.410156,4206.153809,4187.692383,3623.076904,3566.153809,3616.410156,3717.94873,3856.410156,4027.179443
3665.640869,3816.410156,3630.256348,3970.769043,3851.794678,4096.922852,4207.179199,4186.666504,3626.666504,3552.307617,3604.615234,3715.897461,3847.692139,4019.487061
3676.410156,3827.692139,3641.53833,3972.820313,3853.333252,4095.897217,4201.025391,4186.666504,3635.897461,3551.281982,3605.640869,3720,3853.845947,4021.53833
3682.05127,3836.923096,3645.640869,3969.230713,3863.076904,4097.436035,4198.974121,4186.666504,3631.281982,3561.53833,3607.692139,3720,3856.410156,4027.179443
3702.05127,3852.820313,3661.53833,3977.94873,3886.666504,4098.461426,4203.589844,4184.615234,3629.743408,3579.487061,3613.845947,3735.384521,3874.358887,4043.5896
3714.358887,3852.820313,3664.615234,3981.53833,3884.102539,4095.384521,4206.666504,4185.641113,3629.230713,3576.923096,3614.871826,3740,3874.871582,4040
3705.128174,3837.94873,3655.897461,3972.307617,3856.923096,4096.410156,4203.589844,4186.153809,3629.230713,3571.281982,3611.281982,3734.871582,3862.563965,4025.128174
3714.358887,3849.230713,3674.871826,3975.897217,3866.666504,4100.512695,4198.974121,4186.153809,3635.897461,3586.153809,3618.974365,3748.717773,3878.461426,4031.794678
3721.53833,3860,3687.179443,3981.025635,3891.281982,4098.974121,4198.974121,4185.641113,3633.333252,3593.333252,3628.717773,3756.410156,3884.615234,4040
3703.5896,3837.94873,3668.205078,3971.794678,3878.974365,4090.769043,4205.12793,4185.641113,3613.845947,3582.05127,3622.05127,3742.563965,3859.487061,4029.743408
3697.435791,3818.461426,3661.53833,3964.615234,3863.5896,4086.153809,4205.12793,4187.692383,3601.53833,3572.820313,3612.307617,3732.307617,3849.230713,4023.5896
3707.179443,3831.281982,3675.897461,3968.205078,3877.435791,4091.281982,4200,4186.666504,3616.923096,3582.563965,3617.435791,3743.5896,3865.128174,4028.717773
3699.487061,3841.025635,3672.307617,3966.153809,3872.307617,4092.820313,4197.94873,4186.153809,3626.153809,3588.717773,3624.102539,3751.281982,3866.153809,4025.640869
3701.025635,3847.179443,3675.897461,3967.692139,3871.281982,4089.743408,4198.461426,4187.692383,3624.102539,3595.384521,3626.153809,3755.897461,3868.717773,4028.205078
3717.435791,3856.923096,3691.794678,3975.897217,3896.410156,4095.384521,4200.512695,4188.205078,3630.256348,3612.820313,3627.692139,3763.5896,3881.025635,4036.923096
