 sampling:128, subject:ERIK                                                                            , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 RAW_CQ GYROX GYROY MARKER MARKER_HARDWARE SYNC TIME_STAMP_s TIME_STAMP_ms CQ_AF3 CQ_F7 CQ_F3 CQ_FC5 CQ_T7 CQ_P7 CQ_O1 CQ_O2 CQ_P8 CQ_T8 CQ_FC6 CQ_F4 CQ_F8 CQ_AF4 CQ_CMS CQ_DRL, chan:40, units:emotiv,,,,,,,,,
4160.512695,4169.230469,4195.897461,4196.410156,4173.846191,4195.897461,4196.922852,4196.410156,4188.205078,4195.384277,4187.179199,4060.512695,4187.692383,4193.333008
4164.102539,4170.769043,4197.436035,4200.512695,4184.102539,4196.922852,4198.974121,4199.487305,4186.666504,4204.102539,4184.102539,4062.563965,4186.153809,4195.897461
4174.871582,4177.436035,4196.410156,4198.974121,4185.641113,4193.333008,4198.974121,4197.94873,4186.153809,4203.589844,4185.641113,4058.974365,4186.666504,4196.922852
4171.794922,4165.12793,4200.512695,4196.410156,4181.538574,4192.820313,4198.461426,4195.384277,4190.769043,4214.871582,4187.179199,4056.410156,4187.179199,4195.384277
4161.025391,4166.153809,4197.94873,4195.897461,4182.05127,4194.871582,4195.384277,4197.436035,4194.358887,4211.794922,4186.666504,4061.53833,4187.692383,4195.384277
4160.512695,4179.487305,4195.897461,4200,4173.846191,4197.94873,4196.922852,4198.461426,4188.717773,4178.974121,4186.666504,4065.640869,4187.692383,4196.410156
4161.025391,4185.12793,4192.307617,4199.487305,4175.897461,4195.384277,4195.384277,4197.436035,4187.179199,4187.179199,4190.256348,4061.53833,4191.281738,4197.436035
4155.897461,4171.281738,4197.436035,4200,4191.281738,4196.410156,4195.384277,4198.461426,4191.794922,4223.07666,4190.256348,4058.974365,4188.717773,4198.974121
4160,4176.410156,4194.358887,4197.94873,4194.871582,4193.846191,4194.358887,4197.436035,4198.974121,4226.666504,4185.12793,4061.53833,4184.102539,4195.897461
4161.538574,4166.153809,4197.94873,4202.05127,4182.563965,4192.820313,4200.512695,4196.410156,4191.281738,4197.94873,4183.07666,4064.615234,4181.538574,4195.384277
4164.615234,4166.153809,4196.922852,4201.538574,4178.461426,4193.333008,4196.922852,4197.94873,4191.794922,4203.07666,4188.205078,4063.076904,4188.717773,4196.410156
4167.179199,4177.94873,4200.512695,4199.487305,4178.461426,4195.384277,4195.384277,4199.487305,4197.436035,4206.153809,4190.769043,4064.615234,4189.230469,4195.897461
4171.281738,4196.922852,4198.461426,4194.871582,4181.538574,4191.281738,4193.846191,4197.94873,4197.94873,4200,4186.153809,4064.615234,4186.153809,4194.358887
4172.307617,4188.205078,4197.94873,4197.94873,4185.641113,4192.820313,4196.922852,4196.922852,4192.307617,4209.230469,4187.179199,4063.076904,4185.641113,4195.384277
4176.410156,4188.717773,4194.358887,4199.487305,4191.794922,4193.333008,4195.897461,4196.410156,4194.358887,4223.07666,4190.256348,4061.025635,4190.769043,4194.871582
4168.205078,4179.487305,4198.974121,4200.512695,4190.256348,4194.358887,4197.436035,4195.384277,4193.333008,4210.256348,4185.641113,4065.128174,4188.717773,4196.922852
4169.743652,4171.281738,4195.384277,4197.436035,4177.94873,4194.871582,4195.897461,4196.410156,4192.307617,4197.436035,4181.025391,4066.153809,4184.615234,4197.436035
4181.025391,4170.256348,4192.820313,4197.436035,4171.794922,4198.461426,4195.384277,4200,4194.358887,4203.07666,4183.07666,4063.5896,4185.12793,4195.384277
4185.12793,4181.538574,4196.410156,4200,4182.563965,4197.436035,4194.871582,4199.487305,4196.410156,4208.205078,4184.615234,4062.05127,4190.769043,4194.358887
4183.589844,4184.615234,4200,4198.461426,4185.12793,4194.358887,4195.897461,4196.410156,4197.436035,4207.692383,4184.615234,4065.128174,4193.333008,4195.384277
4182.563965,4175.384277,4200.512695,4197.94873,4178.974121,4196.922852,4197.94873,4196.410156,4195.384277,4220,4184.102539,4064.615234,4186.153809,4195.384277
4180,4172.820313,4196.410156,4198.461426,4184.102539,4196.922852,4195.897461,4196.922852,4193.333008,4228.205078,4184.615234,4061.025635,4182.563965,4194.871582
4180,4179.487305,4197.436035,4198.974121,4186.666504,4195.897461,4196.410156,4195.384277,4193.333008,4206.666504,4186.666504,4061.025635,4187.692383,4193.333008
4188.205078,4195.384277,4195.384277,4194.358887,4182.563965,4194.871582,4198.461426,4193.846191,4201.025391,4195.384277,4187.179199,4061.53833,4189.230469,4192.820313
4192.307617,4185.12793,4197.94873,4197.94873,4187.179199,4196.922852,4200.512695,4196.410156,4201.025391,4211.794922,4187.692383,4062.05127,4181.025391,4194.358887
4197.94873,4180,4195.897461,4197.436035,4184.615234,4193.846191,4196.410156,4198.461426,4195.897461,4226.666504,4187.179199,4060.512695,4184.615234,4193.846191
4200.512695,4183.07666,4198.461426,4196.410156,4176.410156,4194.871582,4196.410156,4197.94873,4192.307617,4216.410156,4185.12793,4060.512695,4189.743652,4194.871582
4201.025391,4194.871582,4194.871582,4194.358887,4194.358887,4195.384277,4196.922852,4196.410156,4199.487305,4223.07666,4186.153809,4060.512695,4190.256348,4195.897461
4198.461426,4181.025391,4201.538574,4198.974121,4202.05127,4194.871582,4201.025391,4197.94873,4196.410156,4223.07666,4190.256348,4063.5896,4190.769043,4196.922852
4198.461426,4181.538574,4198.974121,4197.436035,4186.153809,4191.794922,4196.922852,4196.922852,4192.307617,4210.256348,4187.179199,4061.53833,4192.307617,4195.897461
4187.179199,4181.538574,4196.922852,4200,4182.563965,4196.922852,4193.333008,4198.461426,4191.281738,4207.179199,4182.05127,4059.487061,4185.12793,4195.897461
4185.641113,4189.743652,4192.820313,4200,4190.256348,4198.461426,4192.820313,4200,4195.384277,4226.666504,4186.153809,4061.025635,4186.153809,4196.410156
4195.897461,4195.384277,4198.974121,4200.512695,4186.666504,4196.922852,4198.461426,4197.94873,4199.487305,4230.769043,4191.281738,4065.128174,4192.820313,4200
4198.974121,4204.102539,4198.461426,4199.487305,4190.769043,4193.333008,4197.436035,4196.922852,4205.12793,4228.717773,4187.179199,4062.563965,4194.871582,4196.922852
4181.538574,4183.589844,4197.436035,4200.512695,4194.871582,4195.384277,4195.384277,4198.461426,4197.94873,4220,4184.102539,4059.487061,4188.717773,4193.846191
4171.281738,4164.102539,4197.436035,4198.974121,4188.205078,4196.922852,4194.871582,4195.897461,4187.179199,4204.102539,4185.12793,4057.94873,4186.153809,4193.846191
4168.717773,4158.974121,4200,4198.974121,4182.563965,4195.384277,4195.897461,4192.307617,4187.179199,4188.205078,4185.641113,4061.025635,4187.692383,4194.871582
4173.846191,4180.512695,4200,4198.974121,4181.025391,4194.871582,4194.871582,4194.358887,4194.871582,4195.384277,4186.666504,4062.05127,4189.230469,4194.871582
4187.179199,4216.410156,4197.436035,4197.436035,4186.666504,4196.410156,4194.871582,4197.94873,4206.153809,4232.820313,4189.743652,4061.53833,4193.333008,4195.384277
4192.820313,4222.563965,4196.922852,4199.487305,4195.897461,4196.922852,4198.461426,4198.974121,4206.666504,4249.230469,4186.153809,4062.05127,4194.871582,4194.871582
4185.12793,4188.205078,4194.871582,4198.974121,4193.846191,4195.384277,4197.94873,4197.436035,4195.384277,4225.12793,4183.589844,4062.05127,4191.794922,4194.871582
4183.589844,4170.769043,4198.461426,4198.461426,4184.615234,4197.94873,4197.436035,4195.897461,4191.281738,4205.641113,4185.12793,4061.53833,4186.153809,4196.410156
4194.871582,4212.307617,4198.461426,4195.897461,4185.12793,4195.897461,4195.897461,4197.436035,4208.205078,4225.641113,4188.205078,4062.05127,4191.794922,4195.897461
4193.846191,4225.641113,4200.512695,4197.94873,4188.717773,4194.871582,4198.974121,4197.436035,4213.333008,4230.769043,4189.743652,4061.53833,4195.897461,4197.436035
4193.846191,4201.538574,4193.333008,4195.384277,4189.230469,4193.333008,4198.461426,4194.871582,4204.102539,4211.281738,4190.256348,4060,4192.820313,4197.436035
4196.922852,4166.666504,4196.410156,4198.461426,4192.307617,4195.897461,4198.974121,4194.871582,4204.615234,4202.05127,4188.717773,4063.076904,4188.205078,4195.384277
4196.922852,4172.307617,4195.897461,4198.461426,4197.94873,4193.846191,4193.333008,4195.384277,4213.846191,4228.717773,4187.692383,4062.05127,4191.794922,4193.846191
4194.358887,4193.333008,4197.94873,4199.487305,4190.256348,4197.94873,4198.461426,4195.897461,4206.666504,4233.846191,4189.230469,4061.53833,4192.820313,4197.94873
4206.153809,4220,4194.358887,4196.922852,4185.641113,4196.922852,4198.974121,4194.871582,4206.666504,4222.563965,4190.769043,4064.615234,4192.307617,4196.410156
4203.589844,4198.461426,4198.974121,4200,4192.820313,4195.897461,4195.897461,4195.384277,4203.589844,4225.641113,4190.256348,4067.179443,4190.769043,4192.307617
4196.410156,4185.12793,4197.436035,4197.94873,4203.07666,4195.384277,4192.307617,4197.436035,4198.974121,4238.974121,4187.692383,4061.53833,4192.820313,4194.871582
4205.12793,4204.102539,4198.461426,4196.410156,4201.025391,4197.436035,4196.922852,4198.974121,4203.07666,4225.641113,4188.205078,4061.53833,4193.846191,4201.538574
4226.666504,4225.641113,4197.94873,4197.436035,4191.794922,4195.384277,4196.410156,4198.461426,4213.333008,4234.871582,4189.743652,4063.5896,4195.897461,4197.94873
4228.205078,4207.692383,4197.94873,4199.487305,4188.205078,4194.871582,4194.358887,4200,4205.12793,4255.384277,4190.256348,4064.615234,4195.384277,4193.846191
4220,4200.512695,4193.846191,4199.487305,4191.794922,4195.384277,4192.820313,4198.974121,4197.94873,4230.256348,4187.179199,4064.615234,4195.897461,4195.897461
4212.820313,4207.692383,4192.820313,4201.538574,4197.436035,4194.871582,4193.846191,4197.436035,4204.102539,4200.512695,4188.717773,4064.102539,4195.897461,4195.897461
4207.692383,4204.615234,4195.384277,4201.538574,4202.563965,4196.922852,4197.436035,4198.974121,4205.12793,4222.05127,4190.256348,4062.563965,4193.333008,4194.358887
4214.358887,4206.153809,4195.384277,4197.436035,4196.922852,4197.94873,4196.922852,4200.512695,4203.589844,4253.333008,4185.641113,4063.076904,4192.820313,4195.897461
4226.153809,4215.897461,4196.410156,4198.461426,4187.179199,4193.846191,4196.410156,4196.922852,4205.12793,4243.07666,4182.563965,4063.5896,4192.820313,4194.871582
4225.12793,4209.743652,4193.846191,4197.94873,4193.846191,4188.717773,4195.897461,4195.384277,4203.589844,4228.717773,4185.641113,4061.53833,4191.281738,4194.358887
4211.794922,4184.102539,4197.436035,4198.461426,4200.512695,4192.307617,4197.94873,4199.487305,4201.025391,4228.717773,4187.692383,4060.512695,4189.743652,4197.436035
4212.820313,4194.358887,4197.94873,4197.94873,4192.307617,4195.897461,4197.94873,4198.461426,4209.743652,4234.871582,4186.666504,4062.05127,4198.461426,4196.410156
4213.846191,4195.897461,4201.025391,4201.025391,4193.333008,4197.436035,4198.974121,4196.410156,4203.589844,4217.436035,4186.153809,4064.102539,4197.94873,4195.897461
4207.179199,4180.512695,4196.410156,4198.461426,4207.692383,4193.333008,4194.358887,4198.461426,4194.871582,4208.205078,4185.641113,4063.076904,4188.717773,4197.94873
4207.179199,4184.102539,4201.025391,4199.487305,4197.436035,4194.871582,4195.897461,4200,4200,4220.512695,4189.230469,4062.05127,4186.666504,4198.461426
4217.94873,4225.12793,4198.461426,4198.974121,4185.12793,4194.871582,4193.333008,4196.410156,4209.743652,4242.563965,4192.307617,4060.512695,4198.974121,4194.871582
4212.307617,4215.897461,4197.436035,4200.512695,4198.461426,4196.922852,4193.333008,4197.94873,4199.487305,4238.974121,4188.205078,4063.076904,4196.922852,4196.922852
4208.717773,4196.410156,4193.846191,4197.94873,4211.794922,4194.358887,4194.358887,4198.461426,4196.922852,4230.769043,4185.12793,4062.05127,4189.743652,4196.410156
4217.94873,4194.358887,4200.512695,4196.922852,4197.94873,4195.897461,4198.461426,4196.922852,4204.102539,4226.666504,4187.692383,4062.563965,4193.846191,4196.922852
4226.153809,4201.025391,4198.461426,4193.333008,4189.230469,4195.384277,4195.897461,4197.94873,4205.641113,4225.641113,4187.692383,4063.076904,4201.025391,4196.410156
4217.436035,4201.538574,4196.922852,4196.922852,4197.436035,4195.897461,4196.410156,4200,4196.410156,4224.615234,4188.717773,4064.615234,4197.94873,4197.436035
4215.897461,4211.281738,4194.871582,4200,4200,4195.384277,4196.410156,4198.974121,4200.512695,4240,4189.230469,4064.615234,4195.384277,4195.897461
4214.871582,4200,4196.410156,4200,4190.256348,4196.410156,4195.897461,4200.512695,4205.12793,4237.94873,4185.641113,4064.102539,4195.384277,4194.871582
4212.307617,4194.871582,4196.410156,4197.94873,4191.281738,4195.897461,4194.871582,4199.487305,4199.487305,4212.307617,4184.102539,4060.512695,4194.358887,4196.922852
4211.281738,4207.692383,4194.871582,4194.358887,4200,4195.384277,4197.436035,4197.94873,4195.897461,4208.717773,4189.230469,4061.025635,4192.820313,4199.487305
4208.205078,4212.307617,4195.897461,4192.307617,4202.05127,4195.384277,4198.461426,4199.487305,4199.487305,4238.461426,4189.743652,4063.5896,4192.820313,4197.94873
4202.05127,4207.692383,4196.922852,4194.871582,4195.897461,4193.333008,4195.384277,4197.94873,4200.512695,4247.179199,4189.230469,4061.025635,4196.922852,4198.974121
4204.102539,4205.12793,4199.487305,4201.538574,4194.358887,4193.846191,4194.358887,4195.897461,4200.512695,4237.94873,4190.256348,4060.512695,4198.974121,4201.538574
4207.179199,4201.538574,4194.358887,4199.487305,4200.512695,4194.358887,4192.820313,4197.436035,4207.692383,4240,4189.743652,4062.05127,4194.871582,4197.94873
4196.410156,4178.974121,4195.384277,4198.461426,4193.333008,4196.922852,4196.410156,4198.974121,4204.615234,4216.410156,4187.692383,4064.615234,4187.692383,4194.871582
4191.794922,4187.179199,4195.897461,4197.436035,4191.281738,4194.871582,4197.436035,4197.94873,4200.512695,4196.922852,4188.717773,4064.615234,4191.794922,4196.410156
4190.769043,4206.153809,4200,4198.461426,4201.025391,4195.384277,4199.487305,4198.461426,4197.436035,4203.589844,4189.230469,4063.076904,4196.922852,4198.461426
4189.743652,4207.692383,4194.358887,4196.410156,4196.410156,4194.871582,4196.410156,4199.487305,4200,4234.871582,4187.692383,4061.53833,4197.436035,4195.897461
4184.615234,4182.563965,4197.94873,4198.974121,4182.05127,4198.461426,4199.487305,4198.974121,4198.461426,4243.589844,4185.12793,4064.615234,4191.794922,4195.897461
4191.281738,4198.974121,4197.436035,4196.922852,4192.820313,4196.922852,4195.384277,4199.487305,4200,4221.538574,4184.102539,4063.5896,4191.281738,4197.436035
4195.384277,4210.769043,4200.512695,4198.461426,4203.589844,4196.410156,4193.846191,4199.487305,4198.974121,4198.461426,4188.717773,4062.05127,4192.820313,4198.461426
4196.410156,4205.641113,4197.94873,4197.94873,4196.922852,4194.358887,4194.871582,4196.922852,4203.589844,4222.05127,4191.794922,4061.025635,4194.871582,4194.871582
4191.281738,4190.256348,4200,4199.487305,4195.897461,4195.384277,4197.436035,4197.436035,4204.102539,4242.563965,4187.692383,4063.5896,4192.820313,4192.820313
4190.769043,4195.897461,4196.410156,4198.461426,4201.538574,4193.333008,4193.846191,4199.487305,4198.974121,4234.871582,4186.153809,4061.53833,4191.794922,4196.410156
4195.384277,4203.589844,4197.436035,4198.461426,4194.358887,4193.846191,4197.94873,4201.025391,4195.897461,4227.179199,4190.769043,4062.05127,4191.794922,4201.538574
4202.563965,4213.333008,4197.94873,4196.410156,4193.333008,4196.410156,4198.974121,4199.487305,4203.589844,4229.743652,4189.743652,4063.5896,4194.871582,4198.974121
4198.974121,4207.179199,4198.974121,4197.94873,4200,4195.897461,4195.384277,4198.974121,4202.05127,4223.07666,4188.205078,4064.102539,4195.897461,4195.384277
4189.230469,4197.94873,4199.487305,4196.922852,4200.512695,4192.820313,4196.410156,4199.487305,4193.333008,4220.512695,4189.230469,4062.05127,4194.871582,4194.871582
4184.102539,4198.461426,4198.461426,4195.384277,4197.436035,4193.846191,4197.436035,4197.94873,4193.846191,4232.307617,4186.666504,4062.05127,4194.358887,4195.384277
4192.820313,4197.436035,4198.461426,4198.974121,4195.897461,4196.922852,4194.871582,4197.94873,4202.563965,4241.538574,4183.589844,4064.615234,4195.897461,4197.94873
4208.205078,4198.461426,4196.410156,4200,4197.94873,4194.871582,4191.281738,4199.487305,4209.230469,4238.974121,4187.692383,4064.102539,4200,4198.974121
4204.102539,4202.563965,4197.436035,4198.461426,4201.025391,4195.897461,4194.871582,4200.512695,4204.615234,4217.436035,4189.743652,4061.025635,4196.410156,4196.410156
4190.256348,4222.05127,4194.358887,4196.922852,4201.538574,4200,4196.410156,4199.487305,4200,4203.07666,4188.717773,4058.974365,4192.307617,4195.384277
4193.333008,4226.153809,4197.436035,4201.025391,4196.922852,4202.05127,4197.436035,4200.512695,4201.538574,4213.333008,4190.256348,4063.076904,4194.871582,4197.94873
4208.717773,4218.974121,4196.410156,4197.94873,4202.563965,4194.871582,4193.333008,4200,4207.179199,4245.12793,4189.743652,4065.640869,4200.512695,4195.384277
4207.692383,4190.769043,4201.538574,4198.974121,4204.615234,4195.384277,4195.897461,4198.461426,4201.025391,4244.102539,4188.205078,4063.5896,4194.871582,4194.871582
4204.102539,4191.281738,4197.94873,4195.897461,4201.025391,4197.94873,4196.922852,4198.461426,4200.512695,4232.307617,4188.205078,4061.025635,4192.307617,4197.436035
4202.563965,4207.692383,4199.487305,4197.436035,4198.461426,4197.436035,4197.436035,4200,4200.512695,4223.589844,4190.256348,4064.102539,4193.846191,4199.487305
4207.179199,4220.512695,4196.922852,4196.922852,4200.512695,4192.307617,4192.820313,4197.94873,4202.05127,4213.846191,4189.230469,4062.563965,4198.461426,4195.897461
4206.666504,4194.871582,4200.512695,4198.974121,4200.512695,4196.922852,4195.897461,4196.410156,4201.025391,4213.846191,4188.205078,4062.563965,4194.358887,4196.410156
4210.769043,4202.05127,4196.922852,4197.94873,4204.102539,4197.436035,4195.384277,4195.384277,4204.615234,4241.538574,4190.256348,4063.5896,4192.307617,4197.436035
4217.436035,4218.461426,4197.94873,4198.974121,4208.205078,4197.436035,4196.410156,4197.94873,4208.717773,4249.230469,4191.281738,4065.640869,4194.358887,4197.94873
4230.256348,4227.179199,4199.487305,4196.922852,4202.05127,4196.410156,4195.384277,4198.974121,4212.820313,4240.512695,4189.743652,4064.102539,4197.94873,4194.871582
